,collection_id,avg_accuracy,data_size,n_heel_strike,n_foot_flat,n_heel_off,n_toe_off,label,precision,recall,f1-score,support
492,Evh9Us2Ad679NutcvoQR_8_L,0.8214285714285714,196,6,81,21,88,heel strike,1.0,0.3333333333333333,0.5,6.0
493,Evh9Us2Ad679NutcvoQR_8_L,0.8214285714285714,196,6,81,21,88,foot flat,0.9272727272727272,0.6296296296296297,0.75,81.0
494,Evh9Us2Ad679NutcvoQR_8_L,0.8214285714285714,196,6,81,21,88,heel off,0.40384615384615385,1.0,0.5753424657534246,21.0
495,Evh9Us2Ad679NutcvoQR_8_L,0.8214285714285714,196,6,81,21,88,toe off,1.0,0.9886363636363636,0.9942857142857143,88.0
496,F4T3qH1lVVhaT23Viz2i_13_R,0.8744588744588745,231,2,105,44,80,heel strike,0.3333333333333333,1.0,0.5,2.0
497,F4T3qH1lVVhaT23Viz2i_13_R,0.8744588744588745,231,2,105,44,80,foot flat,1.0,0.8380952380952381,0.9119170984455959,105.0
498,F4T3qH1lVVhaT23Viz2i_13_R,0.8744588744588745,231,2,105,44,80,heel off,0.6461538461538462,0.9545454545454546,0.7706422018348624,44.0
499,F4T3qH1lVVhaT23Viz2i_13_R,0.8744588744588745,231,2,105,44,80,toe off,0.9722222222222222,0.875,0.9210526315789473,80.0
500,FCw9xtCiuaEhQMjaaD7f_13_R,0.9137055837563451,197,10,80,48,59,heel strike,1.0,0.2,0.3333333333333333,10.0
501,FCw9xtCiuaEhQMjaaD7f_13_R,0.9137055837563451,197,10,80,48,59,foot flat,0.9090909090909091,1.0,0.9523809523809523,80.0
502,FCw9xtCiuaEhQMjaaD7f_13_R,0.9137055837563451,197,10,80,48,59,heel off,1.0,0.8125,0.896551724137931,48.0
503,FCw9xtCiuaEhQMjaaD7f_13_R,0.9137055837563451,197,10,80,48,59,toe off,0.8676470588235294,1.0,0.9291338582677166,59.0
504,FCw9xtCiuaEhQMjaaD7f_8_L,0.9526315789473684,190,2,69,41,78,heel strike,0.5,1.0,0.6666666666666666,2.0
505,FCw9xtCiuaEhQMjaaD7f_8_L,0.9526315789473684,190,2,69,41,78,foot flat,0.9710144927536232,0.9710144927536232,0.9710144927536232,69.0
506,FCw9xtCiuaEhQMjaaD7f_8_L,0.9526315789473684,190,2,69,41,78,heel off,0.8863636363636364,0.9512195121951219,0.9176470588235294,41.0
507,FCw9xtCiuaEhQMjaaD7f_8_L,0.9526315789473684,190,2,69,41,78,toe off,1.0,0.9358974358974359,0.9668874172185431,78.0
508,FCw9xtCiuaEhQMjaaD7f_9_R,0.9736842105263158,190,2,80,36,72,heel strike,0.5,0.5,0.5,2.0
509,FCw9xtCiuaEhQMjaaD7f_9_R,0.9736842105263158,190,2,80,36,72,foot flat,0.9518072289156626,0.9875,0.9693251533742331,80.0
510,FCw9xtCiuaEhQMjaaD7f_9_R,0.9736842105263158,190,2,80,36,72,heel off,1.0,0.9166666666666666,0.9565217391304348,36.0
511,FCw9xtCiuaEhQMjaaD7f_9_R,0.9736842105263158,190,2,80,36,72,toe off,1.0,1.0,1.0,72.0
512,GT0IvNdNKeqGa67Bb7JF_12_R,0.9478672985781991,211,1,101,33,76,heel strike,0.5,1.0,0.6666666666666666,1.0
513,GT0IvNdNKeqGa67Bb7JF_12_R,0.9478672985781991,211,1,101,33,76,foot flat,1.0,0.9603960396039604,0.9797979797979798,101.0
514,GT0IvNdNKeqGa67Bb7JF_12_R,0.9478672985781991,211,1,101,33,76,heel off,0.896551724137931,0.7878787878787878,0.8387096774193549,33.0
515,GT0IvNdNKeqGa67Bb7JF_12_R,0.9478672985781991,211,1,101,33,76,toe off,0.9156626506024096,1.0,0.9559748427672956,76.0
516,GT0IvNdNKeqGa67Bb7JF_14_R,0.8949771689497716,219,6,112,35,66,heel strike,1.0,0.5,0.6666666666666666,6.0
517,GT0IvNdNKeqGa67Bb7JF_14_R,0.8949771689497716,219,6,112,35,66,foot flat,0.9714285714285714,0.9107142857142857,0.9400921658986175,112.0
518,GT0IvNdNKeqGa67Bb7JF_14_R,0.8949771689497716,219,6,112,35,66,heel off,0.7142857142857143,0.7142857142857143,0.7142857142857143,35.0
519,GT0IvNdNKeqGa67Bb7JF_14_R,0.8949771689497716,219,6,112,35,66,toe off,0.868421052631579,1.0,0.9295774647887324,66.0
520,GT0IvNdNKeqGa67Bb7JF_3_L,0.8262910798122066,213,2,94,27,90,heel strike,0.0,0.0,0.0,2.0
521,GT0IvNdNKeqGa67Bb7JF_3_L,0.8262910798122066,213,2,94,27,90,foot flat,0.8623853211009175,1.0,0.9261083743842364,94.0
522,GT0IvNdNKeqGa67Bb7JF_3_L,0.8262910798122066,213,2,94,27,90,heel off,0.3888888888888889,0.5185185185185185,0.4444444444444444,27.0
523,GT0IvNdNKeqGa67Bb7JF_3_L,0.8262910798122066,213,2,94,27,90,toe off,1.0,0.7555555555555555,0.8607594936708861,90.0
524,GT0IvNdNKeqGa67Bb7JF_6_R,0.9395348837209302,215,2,96,25,92,heel strike,0.5,1.0,0.6666666666666666,2.0
525,GT0IvNdNKeqGa67Bb7JF_6_R,0.9395348837209302,215,2,96,25,92,foot flat,0.9791666666666666,0.9791666666666666,0.9791666666666666,96.0
526,GT0IvNdNKeqGa67Bb7JF_6_R,0.9395348837209302,215,2,96,25,92,heel off,0.71875,0.92,0.8070175438596491,25.0
527,GT0IvNdNKeqGa67Bb7JF_6_R,0.9395348837209302,215,2,96,25,92,toe off,1.0,0.9021739130434783,0.9485714285714286,92.0
528,GT0IvNdNKeqGa67Bb7JF_9_L,0.9,210,4,79,35,92,heel strike,1.0,0.5,0.6666666666666666,4.0
529,GT0IvNdNKeqGa67Bb7JF_9_L,0.9,210,4,79,35,92,foot flat,0.8586956521739131,1.0,0.9239766081871345,79.0
530,GT0IvNdNKeqGa67Bb7JF_9_L,0.9,210,4,79,35,92,heel off,0.75,0.6857142857142857,0.7164179104477612,35.0
531,GT0IvNdNKeqGa67Bb7JF_9_L,0.9,210,4,79,35,92,toe off,1.0,0.9130434782608695,0.9545454545454546,92.0
532,GVLRDH1P9DRKSGuPZiUH_5_R,0.9488372093023256,215,2,76,51,86,heel strike,0.5,0.5,0.5,2.0
533,GVLRDH1P9DRKSGuPZiUH_5_R,0.9488372093023256,215,2,76,51,86,foot flat,0.9146341463414634,0.9868421052631579,0.9493670886075949,76.0
534,GVLRDH1P9DRKSGuPZiUH_5_R,0.9488372093023256,215,2,76,51,86,heel off,1.0,0.8235294117647058,0.9032258064516129,51.0
535,GVLRDH1P9DRKSGuPZiUH_5_R,0.9488372093023256,215,2,76,51,86,toe off,0.9662921348314607,1.0,0.9828571428571429,86.0
536,GVLRDH1P9DRKSGuPZiUH_7_R,0.9624413145539906,213,2,88,41,82,heel strike,0.5,1.0,0.6666666666666666,2.0
537,GVLRDH1P9DRKSGuPZiUH_7_R,0.9624413145539906,213,2,88,41,82,foot flat,1.0,0.9431818181818182,0.9707602339181286,88.0
538,GVLRDH1P9DRKSGuPZiUH_7_R,0.9624413145539906,213,2,88,41,82,heel off,0.926829268292683,0.926829268292683,0.926829268292683,41.0
539,GVLRDH1P9DRKSGuPZiUH_7_R,0.9624413145539906,213,2,88,41,82,toe off,0.9647058823529412,1.0,0.9820359281437125,82.0
540,GZvNrD141xdO59uOgra6_11_R,0.9775784753363229,223,2,91,45,85,heel strike,0.0,0.0,0.0,2.0
541,GZvNrD141xdO59uOgra6_11_R,0.9775784753363229,223,2,91,45,85,foot flat,0.978021978021978,0.978021978021978,0.978021978021978,91.0
542,GZvNrD141xdO59uOgra6_11_R,0.9775784753363229,223,2,91,45,85,heel off,0.9565217391304348,0.9777777777777777,0.967032967032967,45.0
543,GZvNrD141xdO59uOgra6_11_R,0.9775784753363229,223,2,91,45,85,toe off,0.9883720930232558,1.0,0.9941520467836257,85.0
544,Gcf4hfQhx9Ky3NPUL9Ez_13_L,0.8733624454148472,229,2,91,50,86,heel strike,0.25,1.0,0.4,2.0
545,Gcf4hfQhx9Ky3NPUL9Ez_13_L,0.8733624454148472,229,2,91,50,86,foot flat,0.9333333333333333,0.9230769230769231,0.9281767955801105,91.0
546,Gcf4hfQhx9Ky3NPUL9Ez_13_L,0.8733624454148472,229,2,91,50,86,heel off,0.7213114754098361,0.88,0.7927927927927928,50.0
547,Gcf4hfQhx9Ky3NPUL9Ez_13_L,0.8733624454148472,229,2,91,50,86,toe off,1.0,0.813953488372093,0.8974358974358975,86.0
548,Gcf4hfQhx9Ky3NPUL9Ez_14_R,0.8434782608695652,230,6,73,89,62,heel strike,1.0,0.8333333333333334,0.9090909090909091,6.0
549,Gcf4hfQhx9Ky3NPUL9Ez_14_R,0.8434782608695652,230,6,73,89,62,foot flat,0.8111111111111111,1.0,0.8957055214723927,73.0
550,Gcf4hfQhx9Ky3NPUL9Ez_14_R,0.8434782608695652,230,6,73,89,62,heel off,1.0,0.6067415730337079,0.7552447552447552,89.0
551,Gcf4hfQhx9Ky3NPUL9Ez_14_R,0.8434782608695652,230,6,73,89,62,toe off,0.7654320987654321,1.0,0.8671328671328671,62.0
552,Ghd865uZMFn3rSwkeXXa_10_L,0.9411764705882353,187,8,61,36,82,heel strike,1.0,0.25,0.4,8.0
553,Ghd865uZMFn3rSwkeXXa_10_L,0.9411764705882353,187,8,61,36,82,foot flat,0.8591549295774648,1.0,0.9242424242424242,61.0
554,Ghd865uZMFn3rSwkeXXa_10_L,0.9411764705882353,187,8,61,36,82,heel off,1.0,0.8611111111111112,0.9253731343283582,36.0
555,Ghd865uZMFn3rSwkeXXa_10_L,0.9411764705882353,187,8,61,36,82,toe off,0.9879518072289156,1.0,0.9939393939393939,82.0
556,Ghd865uZMFn3rSwkeXXa_4_L,0.9476439790575916,191,2,68,38,83,heel strike,0.5,0.5,0.5,2.0
557,Ghd865uZMFn3rSwkeXXa_4_L,0.9476439790575916,191,2,68,38,83,foot flat,0.9178082191780822,0.9852941176470589,0.950354609929078,68.0
558,Ghd865uZMFn3rSwkeXXa_4_L,0.9476439790575916,191,2,68,38,83,heel off,0.9166666666666666,0.868421052631579,0.8918918918918919,38.0
559,Ghd865uZMFn3rSwkeXXa_4_L,0.9476439790575916,191,2,68,38,83,toe off,1.0,0.963855421686747,0.9815950920245399,83.0
560,Ghd865uZMFn3rSwkeXXa_5_R,0.9736842105263158,190,2,68,39,81,heel strike,0.5,0.5,0.5,2.0
561,Ghd865uZMFn3rSwkeXXa_5_R,0.9736842105263158,190,2,68,39,81,foot flat,0.9571428571428572,0.9852941176470589,0.9710144927536232,68.0
562,Ghd865uZMFn3rSwkeXXa_5_R,0.9736842105263158,190,2,68,39,81,heel off,0.9736842105263158,0.9487179487179487,0.961038961038961,39.0
563,Ghd865uZMFn3rSwkeXXa_5_R,0.9736842105263158,190,2,68,39,81,toe off,1.0,0.9876543209876543,0.9937888198757764,81.0
564,Ghd865uZMFn3rSwkeXXa_9_R,0.9731182795698925,186,2,70,37,77,heel strike,0.5,1.0,0.6666666666666666,2.0
565,Ghd865uZMFn3rSwkeXXa_9_R,0.9731182795698925,186,2,70,37,77,foot flat,1.0,0.9714285714285714,0.9855072463768116,70.0
566,Ghd865uZMFn3rSwkeXXa_9_R,0.9731182795698925,186,2,70,37,77,heel off,1.0,0.918918918918919,0.9577464788732394,37.0
567,Ghd865uZMFn3rSwkeXXa_9_R,0.9731182795698925,186,2,70,37,77,toe off,0.9625,1.0,0.9808917197452229,77.0
568,GlENaCnJODmA9FVyD4BA_11_L,0.916256157635468,203,6,82,35,80,heel strike,0.0,0.0,0.0,6.0
569,GlENaCnJODmA9FVyD4BA_11_L,0.916256157635468,203,6,82,35,80,foot flat,0.9285714285714286,0.9512195121951219,0.9397590361445783,82.0
570,GlENaCnJODmA9FVyD4BA_11_L,0.916256157635468,203,6,82,35,80,heel off,0.875,0.8,0.835820895522388,35.0
571,GlENaCnJODmA9FVyD4BA_11_L,0.916256157635468,203,6,82,35,80,toe off,0.9195402298850575,1.0,0.9580838323353293,80.0
572,H2upxhDDQ1uiAqZOQc61_4_R,0.9094650205761317,243,2,87,43,111,heel strike,0.5,0.5,0.5,2.0
573,H2upxhDDQ1uiAqZOQc61_4_R,0.9094650205761317,243,2,87,43,111,foot flat,0.8775510204081632,0.9885057471264368,0.9297297297297298,87.0
574,H2upxhDDQ1uiAqZOQc61_4_R,0.9094650205761317,243,2,87,43,111,heel off,0.7804878048780488,0.7441860465116279,0.7619047619047619,43.0
575,H2upxhDDQ1uiAqZOQc61_4_R,0.9094650205761317,243,2,87,43,111,toe off,1.0,0.918918918918919,0.9577464788732394,111.0
576,H2upxhDDQ1uiAqZOQc61_6_R,0.927038626609442,233,2,88,39,104,heel strike,0.3333333333333333,0.5,0.4,2.0
577,H2upxhDDQ1uiAqZOQc61_6_R,0.927038626609442,233,2,88,39,104,foot flat,0.9148936170212766,0.9772727272727273,0.945054945054945,88.0
578,H2upxhDDQ1uiAqZOQc61_6_R,0.927038626609442,233,2,88,39,104,heel off,0.8205128205128205,0.8205128205128205,0.8205128205128205,39.0
579,H2upxhDDQ1uiAqZOQc61_6_R,0.927038626609442,233,2,88,39,104,toe off,1.0,0.9326923076923077,0.9651741293532339,104.0
580,HhITFxSqKkxEqHVjrTZn_12_L,0.8916256157635468,203,14,65,49,75,heel strike,1.0,0.42857142857142855,0.6,14.0
581,HhITFxSqKkxEqHVjrTZn_12_L,0.8916256157635468,203,14,65,49,75,foot flat,0.8227848101265823,1.0,0.9027777777777778,65.0
582,HhITFxSqKkxEqHVjrTZn_12_L,0.8916256157635468,203,14,65,49,75,heel off,1.0,0.7142857142857143,0.8333333333333334,49.0
583,HhITFxSqKkxEqHVjrTZn_12_L,0.8916256157635468,203,14,65,49,75,toe off,0.9036144578313253,1.0,0.9493670886075949,75.0
584,HhITFxSqKkxEqHVjrTZn_4_L,0.8817733990147784,203,6,80,21,96,heel strike,1.0,0.5,0.6666666666666666,6.0
585,HhITFxSqKkxEqHVjrTZn_4_L,0.8817733990147784,203,6,80,21,96,foot flat,0.9558823529411765,0.8125,0.8783783783783784,80.0
586,HhITFxSqKkxEqHVjrTZn_4_L,0.8817733990147784,203,6,80,21,96,heel off,0.5,1.0,0.6666666666666666,21.0
587,HhITFxSqKkxEqHVjrTZn_4_L,0.8817733990147784,203,6,80,21,96,toe off,1.0,0.9375,0.967741935483871,96.0
588,HlUfAWgNLrCCZjSmjxDB_10_L,0.93717277486911,191,2,82,34,73,heel strike,0.5,1.0,0.6666666666666666,2.0
589,HlUfAWgNLrCCZjSmjxDB_10_L,0.93717277486911,191,2,82,34,73,foot flat,1.0,0.8780487804878049,0.935064935064935,82.0
590,HlUfAWgNLrCCZjSmjxDB_10_L,0.93717277486911,191,2,82,34,73,heel off,0.8,0.9411764705882353,0.8648648648648649,34.0
591,HlUfAWgNLrCCZjSmjxDB_10_L,0.93717277486911,191,2,82,34,73,toe off,0.9733333333333334,1.0,0.9864864864864865,73.0
592,HlUfAWgNLrCCZjSmjxDB_11_R,0.9202127659574468,188,9,77,33,69,heel strike,1.0,0.1111111111111111,0.2,9.0
593,HlUfAWgNLrCCZjSmjxDB_11_R,0.9202127659574468,188,9,77,33,69,foot flat,0.9024390243902439,0.961038961038961,0.9308176100628931,77.0
594,HlUfAWgNLrCCZjSmjxDB_11_R,0.9202127659574468,188,9,77,33,69,heel off,0.90625,0.8787878787878788,0.8923076923076924,33.0
595,HlUfAWgNLrCCZjSmjxDB_11_R,0.9202127659574468,188,9,77,33,69,toe off,0.9452054794520548,1.0,0.971830985915493,69.0
596,HlUfAWgNLrCCZjSmjxDB_7_R,0.9297297297297298,185,2,84,33,66,heel strike,0.5,1.0,0.6666666666666666,2.0
597,HlUfAWgNLrCCZjSmjxDB_7_R,0.9297297297297298,185,2,84,33,66,foot flat,1.0,0.9285714285714286,0.9629629629629629,84.0
598,HlUfAWgNLrCCZjSmjxDB_7_R,0.9297297297297298,185,2,84,33,66,heel off,0.8666666666666667,0.7878787878787878,0.8253968253968254,33.0
599,HlUfAWgNLrCCZjSmjxDB_7_R,0.9297297297297298,185,2,84,33,66,toe off,0.9041095890410958,1.0,0.9496402877697842,66.0
600,HlUfAWgNLrCCZjSmjxDB_8_L,0.9326424870466321,193,2,80,35,76,heel strike,0.5,1.0,0.6666666666666666,2.0
601,HlUfAWgNLrCCZjSmjxDB_8_L,0.9326424870466321,193,2,80,35,76,foot flat,1.0,0.875,0.9333333333333333,80.0
602,HlUfAWgNLrCCZjSmjxDB_8_L,0.9326424870466321,193,2,80,35,76,heel off,0.8,0.9142857142857143,0.8533333333333334,35.0
603,HlUfAWgNLrCCZjSmjxDB_8_L,0.9326424870466321,193,2,80,35,76,toe off,0.9620253164556962,1.0,0.9806451612903225,76.0
604,HlUfAWgNLrCCZjSmjxDB_9_R,0.9639175257731959,194,2,88,29,75,heel strike,0.5,1.0,0.6666666666666666,2.0
605,HlUfAWgNLrCCZjSmjxDB_9_R,0.9639175257731959,194,2,88,29,75,foot flat,1.0,0.9318181818181818,0.9647058823529412,88.0
606,HlUfAWgNLrCCZjSmjxDB_9_R,0.9639175257731959,194,2,88,29,75,heel off,0.875,0.9655172413793104,0.9180327868852459,29.0
607,HlUfAWgNLrCCZjSmjxDB_9_R,0.9639175257731959,194,2,88,29,75,toe off,0.9868421052631579,1.0,0.9933774834437086,75.0
608,I5d52J8w365oPV34AHqF_10_R,0.8994708994708994,189,10,48,52,79,heel strike,1.0,0.2,0.3333333333333333,10.0
609,I5d52J8w365oPV34AHqF_10_R,0.8994708994708994,189,10,48,52,79,foot flat,0.7164179104477612,1.0,0.8347826086956521,48.0
610,I5d52J8w365oPV34AHqF_10_R,0.8994708994708994,189,10,48,52,79,heel off,1.0,0.7884615384615384,0.8817204301075269,52.0
611,I5d52J8w365oPV34AHqF_10_R,0.8994708994708994,189,10,48,52,79,toe off,1.0,1.0,1.0,79.0
612,IDM3pIRA6Y0mQg7EW3Dp_11_R,0.973568281938326,227,2,90,44,91,heel strike,0.5,0.5,0.5,2.0
613,IDM3pIRA6Y0mQg7EW3Dp_11_R,0.973568281938326,227,2,90,44,91,foot flat,0.978021978021978,0.9888888888888889,0.9834254143646409,90.0
614,IDM3pIRA6Y0mQg7EW3Dp_11_R,0.973568281938326,227,2,90,44,91,heel off,0.9347826086956522,0.9772727272727273,0.9555555555555556,44.0
615,IDM3pIRA6Y0mQg7EW3Dp_11_R,0.973568281938326,227,2,90,44,91,toe off,1.0,0.967032967032967,0.9832402234636871,91.0
616,IDM3pIRA6Y0mQg7EW3Dp_9_R,0.9777777777777777,225,2,93,42,88,heel strike,0.5,1.0,0.6666666666666666,2.0
617,IDM3pIRA6Y0mQg7EW3Dp_9_R,0.9777777777777777,225,2,93,42,88,foot flat,1.0,0.956989247311828,0.978021978021978,93.0
618,IDM3pIRA6Y0mQg7EW3Dp_9_R,0.9777777777777777,225,2,93,42,88,heel off,0.9333333333333333,1.0,0.9655172413793104,42.0
619,IDM3pIRA6Y0mQg7EW3Dp_9_R,0.9777777777777777,225,2,93,42,88,toe off,1.0,0.9886363636363636,0.9942857142857143,88.0
620,JTK6RIC3JrwDykp2XERB_7_L,0.9649122807017544,228,6,83,38,101,heel strike,1.0,0.3333333333333333,0.5,6.0
621,JTK6RIC3JrwDykp2XERB_7_L,0.9649122807017544,228,6,83,38,101,foot flat,0.9425287356321839,0.9879518072289156,0.9647058823529412,83.0
622,JTK6RIC3JrwDykp2XERB_7_L,0.9649122807017544,228,6,83,38,101,heel off,0.925,0.9736842105263158,0.9487179487179487,38.0
623,JTK6RIC3JrwDykp2XERB_7_L,0.9649122807017544,228,6,83,38,101,toe off,1.0,0.9801980198019802,0.99,101.0
624,JsYPPd9ZaeUvMHOaGLEX_10_R,0.9758454106280193,207,1,94,34,78,heel strike,1.0,1.0,1.0,1.0
625,JsYPPd9ZaeUvMHOaGLEX_10_R,0.9758454106280193,207,1,94,34,78,foot flat,0.9791666666666666,1.0,0.9894736842105263,94.0
626,JsYPPd9ZaeUvMHOaGLEX_10_R,0.9758454106280193,207,1,94,34,78,heel off,1.0,0.8529411764705882,0.9206349206349206,34.0
627,JsYPPd9ZaeUvMHOaGLEX_10_R,0.9758454106280193,207,1,94,34,78,toe off,0.9629629629629629,1.0,0.9811320754716981,78.0
628,JsYPPd9ZaeUvMHOaGLEX_4_R,0.892018779342723,213,3,88,31,91,heel strike,1.0,1.0,1.0,3.0
629,JsYPPd9ZaeUvMHOaGLEX_4_R,0.892018779342723,213,3,88,31,91,foot flat,0.8888888888888888,1.0,0.9411764705882353,88.0
630,JsYPPd9ZaeUvMHOaGLEX_4_R,0.892018779342723,213,3,88,31,91,heel off,0.625,0.6451612903225806,0.6349206349206349,31.0
631,JsYPPd9ZaeUvMHOaGLEX_4_R,0.892018779342723,213,3,88,31,91,toe off,1.0,0.8681318681318682,0.9294117647058824,91.0
632,JsYPPd9ZaeUvMHOaGLEX_6_R,0.966824644549763,211,5,93,26,87,heel strike,1.0,0.2,0.3333333333333333,5.0
633,JsYPPd9ZaeUvMHOaGLEX_6_R,0.966824644549763,211,5,93,26,87,foot flat,0.9574468085106383,0.967741935483871,0.9625668449197861,93.0
634,JsYPPd9ZaeUvMHOaGLEX_6_R,0.966824644549763,211,5,93,26,87,heel off,0.896551724137931,1.0,0.9454545454545454,26.0
635,JsYPPd9ZaeUvMHOaGLEX_6_R,0.966824644549763,211,5,93,26,87,toe off,1.0,1.0,1.0,87.0
636,JxPX2mvEXDxexHmm4yzX_10_L,0.9329896907216495,194,2,83,27,82,heel strike,1.0,1.0,1.0,2.0
637,JxPX2mvEXDxexHmm4yzX_10_L,0.9329896907216495,194,2,83,27,82,foot flat,1.0,0.8795180722891566,0.9358974358974359,83.0
638,JxPX2mvEXDxexHmm4yzX_10_L,0.9329896907216495,194,2,83,27,82,heel off,0.675,1.0,0.8059701492537313,27.0
639,JxPX2mvEXDxexHmm4yzX_10_L,0.9329896907216495,194,2,83,27,82,toe off,1.0,0.9634146341463414,0.9813664596273292,82.0
640,JxPX2mvEXDxexHmm4yzX_7_R,0.9438775510204082,196,2,60,46,88,heel strike,0.4,1.0,0.5714285714285714,2.0
641,JxPX2mvEXDxexHmm4yzX_7_R,0.9438775510204082,196,2,60,46,88,foot flat,0.9047619047619048,0.95,0.926829268292683,60.0
642,JxPX2mvEXDxexHmm4yzX_7_R,0.9438775510204082,196,2,60,46,88,heel off,0.9523809523809523,0.8695652173913043,0.9090909090909091,46.0
643,JxPX2mvEXDxexHmm4yzX_7_R,0.9438775510204082,196,2,60,46,88,toe off,1.0,0.9772727272727273,0.9885057471264368,88.0
644,JxPX2mvEXDxexHmm4yzX_8_L,0.8888888888888888,198,2,86,24,86,heel strike,0.5,1.0,0.6666666666666666,2.0
645,JxPX2mvEXDxexHmm4yzX_8_L,0.8888888888888888,198,2,86,24,86,foot flat,1.0,0.7441860465116279,0.8533333333333334,86.0
646,JxPX2mvEXDxexHmm4yzX_8_L,0.8888888888888888,198,2,86,24,86,heel off,0.5454545454545454,1.0,0.7058823529411765,24.0
647,JxPX2mvEXDxexHmm4yzX_8_L,0.8888888888888888,198,2,86,24,86,toe off,1.0,1.0,1.0,86.0
648,KBeHv31CTtwysWU1FfXf_5_R,0.8055555555555556,180,8,31,65,76,heel strike,0.0,0.0,0.0,8.0
649,KBeHv31CTtwysWU1FfXf_5_R,0.8055555555555556,180,8,31,65,76,foot flat,0.4696969696969697,1.0,0.6391752577319587,31.0
650,KBeHv31CTtwysWU1FfXf_5_R,0.8055555555555556,180,8,31,65,76,heel off,1.0,0.5846153846153846,0.7378640776699029,65.0
651,KBeHv31CTtwysWU1FfXf_5_R,0.8055555555555556,180,8,31,65,76,toe off,1.0,1.0,1.0,76.0
652,KBeHv31CTtwysWU1FfXf_6_L,0.956989247311828,186,2,64,41,79,heel strike,0.0,0.0,0.0,2.0
653,KBeHv31CTtwysWU1FfXf_6_L,0.956989247311828,186,2,64,41,79,foot flat,0.9545454545454546,0.984375,0.9692307692307692,64.0
654,KBeHv31CTtwysWU1FfXf_6_L,0.956989247311828,186,2,64,41,79,heel off,0.972972972972973,0.8780487804878049,0.9230769230769231,41.0
655,KBeHv31CTtwysWU1FfXf_6_L,0.956989247311828,186,2,64,41,79,toe off,0.9518072289156626,1.0,0.9753086419753086,79.0
656,LlyuLEcSujyVMPsVFFgk_4_R,0.8598130841121495,214,10,63,50,91,heel strike,1.0,0.4,0.5714285714285714,10.0
657,LlyuLEcSujyVMPsVFFgk_4_R,0.8598130841121495,214,10,63,50,91,foot flat,0.75,1.0,0.8571428571428571,63.0
658,LlyuLEcSujyVMPsVFFgk_4_R,0.8598130841121495,214,10,63,50,91,heel off,0.7954545454545454,0.7,0.7446808510638298,50.0
659,LlyuLEcSujyVMPsVFFgk_4_R,0.8598130841121495,214,10,63,50,91,toe off,1.0,0.9010989010989011,0.9479768786127167,91.0
660,LlyuLEcSujyVMPsVFFgk_5_L,0.8909952606635071,211,6,73,44,88,heel strike,0.8571428571428571,1.0,0.9230769230769231,6.0
661,LlyuLEcSujyVMPsVFFgk_5_L,0.8909952606635071,211,6,73,44,88,foot flat,0.8372093023255814,0.9863013698630136,0.9056603773584906,73.0
662,LlyuLEcSujyVMPsVFFgk_5_L,0.8909952606635071,211,6,73,44,88,heel off,0.7894736842105263,0.6818181818181818,0.7317073170731707,44.0
663,LlyuLEcSujyVMPsVFFgk_5_L,0.8909952606635071,211,6,73,44,88,toe off,1.0,0.9090909090909091,0.9523809523809523,88.0
664,LlyuLEcSujyVMPsVFFgk_6_R,0.9,210,5,63,57,85,heel strike,1.0,0.8,0.8888888888888888,5.0
665,LlyuLEcSujyVMPsVFFgk_6_R,0.9,210,5,63,57,85,foot flat,0.7777777777777778,1.0,0.875,63.0
666,LlyuLEcSujyVMPsVFFgk_6_R,0.9,210,5,63,57,85,heel off,0.9302325581395349,0.7017543859649122,0.8,57.0
667,LlyuLEcSujyVMPsVFFgk_6_R,0.9,210,5,63,57,85,toe off,1.0,0.9647058823529412,0.9820359281437125,85.0
668,LlyuLEcSujyVMPsVFFgk_7_L,0.9433962264150944,212,8,76,38,90,heel strike,1.0,0.5,0.6666666666666666,8.0
669,LlyuLEcSujyVMPsVFFgk_7_L,0.9433962264150944,212,8,76,38,90,foot flat,0.9047619047619048,1.0,0.95,76.0
670,LlyuLEcSujyVMPsVFFgk_7_L,0.9433962264150944,212,8,76,38,90,heel off,0.8947368421052632,0.8947368421052632,0.8947368421052632,38.0
671,LlyuLEcSujyVMPsVFFgk_7_L,0.9433962264150944,212,8,76,38,90,toe off,1.0,0.9555555555555556,0.9772727272727273,90.0
672,Ln67IrkDB59na3bXhMOq_11_L,0.9452054794520548,219,2,91,38,88,heel strike,0.2857142857142857,1.0,0.4444444444444444,2.0
673,Ln67IrkDB59na3bXhMOq_11_L,0.9452054794520548,219,2,91,38,88,foot flat,0.9880952380952381,0.9120879120879121,0.9485714285714286,91.0
674,Ln67IrkDB59na3bXhMOq_11_L,0.9452054794520548,219,2,91,38,88,heel off,0.8604651162790697,0.9736842105263158,0.9135802469135802,38.0
675,Ln67IrkDB59na3bXhMOq_11_L,0.9452054794520548,219,2,91,38,88,toe off,1.0,0.9659090909090909,0.9826589595375722,88.0
676,Ln67IrkDB59na3bXhMOq_9_L,0.9134615384615384,208,7,87,36,78,heel strike,1.0,0.5714285714285714,0.7272727272727273,7.0
677,Ln67IrkDB59na3bXhMOq_9_L,0.9134615384615384,208,7,87,36,78,foot flat,0.9620253164556962,0.8735632183908046,0.9156626506024096,87.0
678,Ln67IrkDB59na3bXhMOq_9_L,0.9134615384615384,208,7,87,36,78,heel off,0.7441860465116279,0.8888888888888888,0.810126582278481,36.0
